,Unnamed: 0,CommunityName,BeachName,BeachCountrycode,BeachRegionalSea,BeachLength_m,BeachLocation,BeachType,EventDate,EventType,NatRef,lon_x1,lat_y1,lon_x2,lat_y2,Plastic,Plastic.1,Plastic.2,Plastic.3,Plastic.4,Plastic.5,Plastic.6,Plastic.7,Plastic.8,Plastic.9,Plastic.10,Plastic.11,Plastic.12,Plastic.13,Plastic.14,Plastic.15,Plastic.16,Plastic.17,Plastic.18,Plastic.19,Plastic.20,Plastic.21,Plastic.22,Plastic.23,Plastic.24,Plastic.25,Plastic.26,Plastic.27,Plastic.28,Plastic.29,Plastic.30,Plastic.31,Plastic.32,Plastic.33,Plastic.34,Plastic.35,Plastic.36,Plastic.37,Plastic.38,Plastic.39,Plastic.40,Plastic.41,Plastic.42,Plastic.43,Plastic.44,Plastic.45,Plastic.46,Plastic.47,Plastic.48,Plastic.49,Plastic.50,Plastic.51,Plastic.52,Plastic.53,Plastic.54,Plastic.55,Plastic.56,Plastic.57,Plastic.58,Plastic.59,Plastic.60,Plastic.61,Plastic.62,Plastic.63,Plastic.64,Plastic.65,Plastic.66,Plastic.67,Plastic.68,Plastic.69,Plastic.70,Plastic.71,Plastic.72,Plastic.73,Plastic.74,Plastic.75,Plastic.76,Plastic.77,Plastic.78,Plastic.79,Plastic.80,Plastic.81,Plastic.82,Plastic.83,Plastic.84,Plastic.85,Plastic.86,Plastic.87,Plastic.88,Rubber,Rubber.1,Rubber.2,Rubber.3,Rubber.4,Rubber.5,Rubber.6,Rubber.7,Rubber.8,Rubber.9,cloth/textile,cloth/textile.1,cloth/textile.2,cloth/textile.3,cloth/textile.4,cloth/textile.5,cloth/textile.6,cloth/textile.7,cloth/textile.8,Paper/Cardboard,Paper/Cardboard.1,Paper/Cardboard.2,Paper/Cardboard.3,Paper/Cardboard.4,Paper/Cardboard.5,Paper/Cardboard.6,Paper/Cardboard.7,Paper/Cardboard.8,Paper/Cardboard.9,Processed/worked wood,Processed/worked wood.1,Processed/worked wood.2,Processed/worked wood.3,Processed/worked wood.4,Processed/worked wood.5,Processed/worked wood.6,Processed/worked wood.7,Processed/worked wood.8,Processed/worked wood.9,Processed/worked wood.10,Metal,Metal.1,Metal.2,Metal.3,Metal.4,Metal.5,Metal.6,Metal.7,Metal.8,Metal.9,Metal.10,Metal.11,Metal.12,Metal.13,Metal.14,Metal.15,Metal.16,Metal.17,Metal.18,Metal.19,Metal.20,Glass/ceramics,Glass/ceramics.1,Glass/ceramics.2,Glass/ceramics.3,Glass/ceramics.4,Glass/ceramics.5,Glass/ceramics.6,Glass/ceramics.7,Glass/ceramics.8,Glass/ceramics.9,Unidentified,Chemicals,Plastic_sum,Rubber_sum,Cloth_textile_sum,Paper_cardboard_sum,Processed_worked_sum,Metal_sum,Glass_ceramic_sum,unidentified,chemicals
2253,2253,Swiss Litter Report,töss_kollbrunn_bürgid,CH,,104,Rural,Other (mixed),20170630,Cleanup,,8.779680032088818,47.454569792194356,8.780936622457714,47.454971416027526,,2.0,0.0,,2.0,0.0,,4.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,5.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,8.0,,,0.0,0.0,,,,,0.0,2.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,1.0,0.0,3.0,,,0.0,0.0,2.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,1.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,4.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,35.0,0.0,1.0,7.0,0.0,4.0,4.0,0.0,0.0
2254,2254,Swiss Litter Report,katzensee_regensdorfzuerichaffoltern_stueberj,CH,,63,,,20170404,Cleanup,,8.49292431507535,47.431128136878755,8.493669862862243,47.43138511503744,,0.0,0.0,,1.0,2.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,133.0,0.0,,3.0,3.0,0.0,1.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,2.0,,,0.0,0.0,,,,,5.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,2.0,3.0,0.0,,0.0,,,0.0,,0.0,1.0,2.0,0.0,,,,1.0,,0.0,0.0,0.0,,,0.0,0.0,3.0,0.0,0.0,6.0,2.0,0.0,0.0,,,,,4.0,,0.0,0.0,0.0,21.0,1.0,0.0,5.0,1.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,154.0,4.0,3.0,11.0,4.0,28.0,0.0,0.0,0.0
2255,2255,Swiss Litter Report,Inn_Pradella_KohlT,CH,,74,Rural,Pebbels,20170618,Cleanup,,10.31999400027274,46.80087600023978,10.320026000059778,46.80153700008909,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,1.0,0.0,,,,,1.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,2.0,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2256,2256,Surfrider Foundation Europe,Amager Strandpark Beach 2,DK,North-east Atlantic Ocean,84,Urban,Sandy,20141003,Cleanup,,12.649153495634591,55.65512242320271,12.648198628708393,55.65565507636696,,,,,,,,,,,,,,,,,,,,,,,1.0,119.0,,,8.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,29.0,,,,10.0,,,,,,,,,1.0,,,6.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,1.0,,5.0,,,1.0,,,,,,,,,,,,3.0,,,,,27.0,,,5.0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,180.0,0.0,1.0,6.0,3.0,36.0,0.0,,
2257,2257,Swiss Litter Report,Sihl_Horgen_BucherF,CH,,24,,,20180223,Cleanup,,8.55368205257308,47.27269458440369,8.553417375652712,47.27282803161404,,1.0,8.0,,0.0,0.0,,0.0,,,0.0,,,,,,,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,0.0,2.0,1.0,,,,,,1.0,,,,,0.0,1.0,1.0,,,0.0,0.0,,,,,5.0,1.0,1.0,0.0,,,,1.0,,1.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,1.0,1.0,,0.0,4.0,0.0,,0.0,,,0.0,,1.0,0.0,0.0,0.0,,,,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,0.0,,0.0,0.0,0.0,39.0,4.0,1.0,0.0,0.0,0.0,,,4.0,,,,0.0,,,1.0,,1.0,0.0,1.0,1.0,0.0,,,0.0,2.0,,,,0.0,0.0,2.0,0.0,37.0,5.0,1.0,1.0,1.0,52.0,2.0,2.0,0.0
2258,2258,Swiss Litter Report,limmat_dietikon_keiserp,CH,,62,Urban,Pebbels,20170930,Cleanup,,8.409539781658474,47.40798906086008,8.409789939108922,47.408521526547915,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,3.0,,,1.0,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,2.0,,,,,,,,,,,,,51.0,12.0,,3.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,10.0,4.0,4.0,2.0,0.0,68.0,2.0,,
2259,2259,Independent,Marselisborg strand,,Baltic Sea,350,Urban,Other (mixed),20181026,Cleanup,,10.213731095944818,56.12975377998518,10.215842540206063,56.12683365128519,,5.0,12.0,,5.0,0.0,,6.0,,,,,,,,,,5.0,,,,,,6.0,,,21.0,,,,5.0,0.0,,,,,,,,0.0,,,,6.0,,0.0,,,,,,,,,,,,,,,,,,0.0,18.0,,,,8.0,,,,,,,,,,,,0.0,,,,,,,,9.0,0.0,,,,,,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,106.0,0.0,14.0,0.0,0.0,0.0,12.0,,
2260,2260,Swiss Litter Report,Rhein_Basel_HungerbuehlerN,CH,,33,,,20180325,Cleanup,,7.61034882627393,47.55821758176362,7.6099444676150885,47.55809759619178,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2261,2261,Swiss Litter Report,Sihl_zuerich_eichenbergerD,CH,,47,,,20170827,Cleanup,,8.516696451303616,47.3395883238964,8.516876114360441,47.3400022688047,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,4.0,0.0,0.0,0.0,0.0,4.0,1.0,,
2262,2262,Surfrider Foundation Europe,"38 Avenue de Montredon, 13008 Marseille, France",FR,Mediterranean Sea,81,,,20150320,Cleanup,,5.371160000276685,43.244499999911966,5.3721600003593855,43.244499999911966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,40.0,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,160.0,50.0,,
2263,2263,Swiss Litter Report,bodensee_horn_huberm,CH,,15,Rural,Other (mixed),20170430,Cleanup,,9.456978220956898,47.49827567106711,9.456830014206368,47.498362606418645,,,1.0,,,,,,,,,,,,,,,1.0,4.0,,,,,13.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,3.0,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,24.0,,,,3.0,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,,155.0,,,,35.0,1.0,1.0,0.0,1.0,32.0,155.0,,
2264,2264,Independent,Woodland Park,,Unknown,426,Urban,Other (mixed),20190217,Cleanup,,25.516533542854052,-33.964750855416085,25.51847875027873,-33.96313752118341,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,8.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,3.0,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,18.0,12.0,0.0,9.0,0.0,4.0,3.0,,
2265,2265,Swiss Litter Report,arve_carouge_battistellak,CH,,56,Urban,Sandy,20170731,Cleanup,,6.154318667090036,46.17849117828364,6.154981568074168,46.178289639215116,,,,,2.0,1.0,,,,,7.0,,,,,,,1.0,,,3.0,,2.0,4.0,,,,13.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,24.0,,48.0,,,,,,,,,,,,3.0,,,,,,,,4.0,3.0,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,113.0,4.0,2.0,0.0,6.0,4.0,3.0,,
2266,2266,Swiss Litter Report,Bielersee_Vinelz_FankhauserS,CH,,35,Rural,Pebbels,20180228,Cleanup,,7.1083114040601965,47.038398425826756,7.107976582190875,47.0386168579185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2267,2267,Swiss Litter Report,Rhein_Basel_BlarerP_2,DE,,29,,,20170830,Cleanup,,7.587948481264869,47.591151022394584,7.587830159667244,47.59090377363087,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,2.0,0.0,229.0,229.0,0.0,,2.0,2.0,0.0,0.0,1.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,1.0,,,0.0,0.0,,,,,19.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,,2.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,0.0,55.0,0.0,0.0,0.0,,,,,2.0,,0.0,0.0,0.0,111.0,0.0,0.0,7.0,19.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,11.0,0.0,0.0,,,0.0,0.0,,,,7.0,0.0,0.0,0.0,488.0,0.0,0.0,56.0,2.0,148.0,7.0,0.0,0.0
2268,2268,Swiss Litter Report,zulg_steffisburg_schmassmanne,CH,,16,Urban,Other (mixed),20170506,Cleanup,,7.624537223011492,46.774243074939136,7.624330562885432,46.77423203395856,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,0.0,0.0,1.0,0.0,0.0,,
2269,2269,Swiss Litter Report,Lorze_Baar_BlarerE,CH,,34,,,20171021,Cleanup,,8.540236953342617,47.19540185146672,8.540653771634469,47.1952944200071,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,4.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
2270,2270,Surfrider Foundation Europe,"Plage de Wolmar , 00000 Flic en Flac, Maurice",Int,,178,,,20150412,Cleanup,,57.3665000000689,-20.279800000192125,57.36750000015161,-20.279800000192125,,50.0,,,25.0,75.0,,,,,,,,,,,,50.0,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,3.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,20.0,,,,,,,,,,,,,,,,,,35.0,,10.0,,,,,,,,,,,,302.0,12.0,10.0,0.0,0.0,220.0,10.0,,
2271,2271,Plastic Change,Boserup,DK,North-east Atlantic Ocean,100,Rural,Pebbels,20161015,Monitoring,,12.043826426495045,55.67119801366522,12.043661288298054,55.67030766531132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,
2272,2272,Legambiente Onlus,"Spiaggia presso il Lungomare Garibaldi, Castellammare di Stabia (NA)",IT,Mediterranean Sea,100,,,20170423,Monitoring,,14.481760000086265,40.704259999674676,14.48276000016896,40.704259999674676,,1.0,,,4.0,3.0,,,,,,,1.0,,1.0,,2.0,12.0,5.0,6.0,3.0,2.0,,68.0,,4.0,6.0,,1.0,6.0,,,,,,2.0,,,,,,1.0,,,,,,,,2.0,,,,,,,5.0,,10.0,,,2.0,,,,,3.0,4.0,2.0,,,,,,,,2.0,,,,2.0,3.0,,1.0,,,,,,39.0,2.0,,4.0,,3.0,,,,4.0,1.0,,,,,,,,,2.0,3.0,5.0,4.0,,,,,3.0,,3.0,,,,4.0,2.0,2.0,,,4.0,6.0,39.0,2.0,1.0,,5.0,,,,,,,,3.0,,1.0,1.0,,,,,,3.0,,,,,,,,3.0,,,,164.0,52.0,1.0,17.0,21.0,52.0,6.0,,
2273,2273,Swiss Litter Report,zuerichsee_maennedorf_vanderkaadene,CH,,13,,,20171228,Cleanup,,8.687503763343091,47.25475399627776,8.687641299006332,47.254679896668854,,0.0,2.0,,0.0,1.0,,0.0,,,0.0,,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,,4.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,2.0,0.0,2.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,28.0,,,,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0
2274,2274,Legambiente Onlus,"Lido Onda Libera, Scanzano Jonico (MT)",IT,Mediterranean Sea,100,,,20170425,Monitoring,,16.750909999784806,40.24772000012332,16.751909999867507,40.24772000012332,,5.0,,,2.0,4.0,1.0,,,1.0,,,,,,,,11.0,,1.0,,,,,,,1.0,,,9.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,3.0,,,,1.0,,,,,,,,,9.0,2.0,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,9.0,,,,49.0,2.0,1.0,5.0,1.0,12.0,11.0,,
2275,2275,Surfers Against Sewage,godrevy,UK,North-east Atlantic Ocean,136,Rural,Sandy,20160706,Cleanup,,-5.391869013438479,50.23363157304035,-5.391734266145861,50.23241409172038,,0.0,0.0,,0.0,0.0,,0.0,,,,,,,,,,7.0,,,,,,0.0,,,0.0,,,,1.0,1.0,,,,,,,,0.0,,,,3.0,,0.0,,,,,,,,,,,,,,,,,,0.0,1.0,,,,2.0,,,,,,,,,,,,4.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,19.0,0.0,0.0,0.0,0.0,8.0,0.0,,
2276,2276,Swiss Litter Report,Limmat_Unterengstringen_OggierBührer,CH,,28,Urban,Other (mixed),20170809,Cleanup,,8.446933418391268,47.409400318984325,8.447313213516981,47.40940958945342,,1.0,0.0,,0.0,1.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,24.0,1.0,0.0,0.0,7.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,32.0,1.0,0.0,0.0
2277,2277,Legambiente Onlus,Spiaggia di Falconara Stazione Falconara Marittima (AN),IT,Unknown,100,,,20180426,Monitoring,,0.0001203688581760812,0.00039193765340371517,0.00012037784134712726,0.00039193765340371517,,5.0,,,6.0,1.0,2.0,1.0,,,,,,,,,,2.0,2.0,2.0,,,,2.0,,,11.0,1.0,,7.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,9.0,,12.0,,,,,1.0,,,1.0,,,,,5.0,,,,2.0,2.0,,3.0,6.0,,,,,,,,,2.0,,,,,,,,,3.0,,,,,4.0,4.0,1.0,,25.0,2.0,,,,,,,,,,,,6.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,8.0,3.0,36.0,0.0,8.0,0.0,,
2278,2278,Swiss Litter Report,greifensee_uster_fischerb_ 2,CH,,25,Urban,Pebbels,20170724,Cleanup,,8.689880502565607,47.347436046886756,8.689901364141468,47.34720765612893,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,2.0,0.0,0.0,3.0,0.0,0.0,77.0,0.0,,2.0,3.0,0.0,0.0,0.0,4.0,,0.0,,,,,,,,,0.0,0.0,1.0,,,,,,0.0,,,,,0.0,0.0,4.0,,,0.0,0.0,,,,,15.0,0.0,1.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,20.0,0.0,,0.0,,,4.0,,0.0,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,39.0,0.0,0.0,0.0,6.0,0.0,,,4.0,,,,0.0,,,2.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,2.0,,,,1.0,0.0,3.0,0.0,112.0,25.0,0.0,10.0,0.0,52.0,3.0,3.0,0.0
2279,2279,Swiss Litter Report,aare_rupperswil_badert,CH,,46,,,20171224,Cleanup,,8.11255366750715,47.41030895398573,8.112171448726803,47.41063741459229,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,2280,DeFishGear - Slovenia,Seca 1 - Soline,SI,Mediterranean Sea,1176,Urban,Other (mixed),20141201,Cleanup,,13.603524338897724,45.49605984246767,13.589598308613631,45.50020393730364,,50.0,,,8.0,15.0,,40.0,4.0,,,,,,,,,20.0,,,,7.0,3.0,72.0,,,,1.0,,,5.0,10.0,,,,2.0,,,,2.0,,,,,,,,,,,10.0,,,,,,,1.0,,,,,,,,,100.0,,50.0,,,,,,,,,,,,5.0,,,,,,,,,37.0,,,,,,,8.0,1.0,,,,,,,2.0,,,5.0,,,,,,,,,40.0,,,,2.0,,,,,,,,,366.0,100.0,,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,405.0,46.0,7.0,40.0,2.0,488.0,50.0,,
2281,2281,Surfrider Foundation Europe,"La Lagune, 33260 La Teste de Buch, FRANCE",FR,North-east Atlantic Ocean,548,,,20180602,Cleanup,,-1.2490803030910225,44.548088406110075,-1.2509831315938251,44.543341615973645,,0.0,1.0,,0.0,2.0,,0.0,,,,,,,,,,2.0,,4.0,,,11.0,5.0,,,3.0,3.0,0.0,2.0,1.0,0.0,,,,,,,,,4.0,,4.0,13.0,,3.0,,0.0,,,1.0,,,,,,1.0,,,,0.0,0.0,,,3.0,,13.0,,1.0,,,,,,,,,5.0,,,0.0,,,,,0.0,,1.0,,4.0,,,,,0.0,1.0,,,,0.0,,,,,,,0.0,,,,,,1.0,,,,,4.0,1.0,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,1.0,,,,83.0,5.0,0.0,5.0,1.0,0.0,1.0,,
